secid,n_obs,n_days,date_min,date_max,zero_share,abs_q99,abs_max,ann_vol,es_975,hill_alpha,period_days,coverage,passes_basic,prefix_preferred,selected,period,market
RU000A109VK0,393,393,2024-10-28,2026-05-15,0.01272264631043257,0.020777565262356818,0.0422078098934305,0.11590405996684973,0.01888462972010305,3.966065718617792,2873,0.1367908109989558,False,True,False,full_2015,bonds
RU000A109NJ9,392,392,2024-10-29,2026-05-15,0.0,0.32668019326196496,0.377375149291333,0.8622427538033657,0.19911852688772527,1.5318154834296533,2873,0.13644274277758442,False,True,False,full_2015,bonds
RU000A109XN0,391,391,2024-10-30,2026-05-15,0.0,0.23755797602353576,0.320082419241971,0.6884267919703457,0.1670475872582436,1.3483603810046638,2873,0.13609467455621302,False,True,False,full_2015,bonds
RU000A109XR1,391,391,2024-10-30,2026-05-15,0.005115089514066497,0.00917314589766149,0.100665791280558,0.09456651227630805,0.016491229098717346,2.1175160240168696,2873,0.13609467455621302,False,True,False,full_2015,bonds
RU000A109NH3,390,390,2024-10-31,2026-05-15,0.0,0.04420071508270045,0.0778241892485213,0.1479658135062194,0.03615733639536374,,2873,0.13574660633484162,False,True,False,full_2015,bonds
RU000A109ZQ8,388,388,2024-11-02,2026-05-15,0.002577319587628866,0.008184640249843847,0.0156061241070186,0.03783065176612825,0.006513017712095408,2.8708907591521196,2873,0.13505046989209885,False,True,False,full_2015,bonds
RU000A109QT1,386,386,2024-11-06,2026-05-15,0.8005181347150259,0.28269505050257104,0.336472236621213,0.975542923798421,0.22145506068879045,,2873,0.13435433344935607,False,True,False,full_2015,bonds
RU000A100T81,383,383,2020-05-26,2026-05-15,0.0,0.09224212296817594,0.681926362434703,0.7463034506619114,0.1605997299655333,1.0542958020514284,2873,0.1333101287852419,False,True,False,full_2015,bonds
RU000A10A026,383,383,2024-11-06,2026-05-15,0.0026109660574412533,0.039894374810813656,0.101999300745202,0.15479588174873823,0.034537370551266884,1.3319579898272884,2873,0.1333101287852419,False,True,False,full_2015,bonds
RU000A10A141,382,382,2024-11-12,2026-05-15,0.0,0.09817316218155822,0.352378611898578,0.4850947052186888,0.09900040578743088,1.4758888495466014,2873,0.13296206056387053,False,True,False,full_2015,bonds
RU000A0JU9K4,381,381,2020-05-26,2026-05-15,0.0,0.002233982238371437,0.369606016781627,0.3000469429774346,-0.00022118668832046828,,2873,0.13261399234249913,False,True,False,full_2015,bonds
RU000A0JV0T3,381,381,2020-05-26,2026-05-15,0.0,0.0021323017671937192,0.63235377909343,0.5149633065035699,0.06304398319807843,,2873,0.13261399234249913,False,True,False,full_2015,bonds
RU000A1014U9,381,381,2020-05-26,2026-05-15,0.0,0.0023272776048294504,0.496632294566448,0.4032655907310955,-0.0002878332049395929,,2873,0.13261399234249913,False,True,False,full_2015,bonds
RU000A10A1N4,381,381,2024-11-13,2026-05-15,0.0,0.015090035616999816,0.0313044830437341,0.06514953731513744,0.011711346417083565,1.4659252604437318,2873,0.13261399234249913,False,True,False,full_2015,bonds
RU000A10A1P9,381,381,2024-11-13,2026-05-15,0.0,0.013475975273946323,0.0155400864965429,0.05383092789858165,0.009399423068074723,2.6892041669475595,2873,0.13261399234249913,False,True,False,full_2015,bonds
RU000A10A349,379,379,2024-11-15,2026-05-15,0.0,0.0045084578215942575,0.00702442682744745,0.023895115512065808,0.0030766246998905644,3.0117525063454655,2873,0.13191785589975635,False,True,False,full_2015,bonds
RU000A106NT4,379,379,2024-11-15,2026-05-15,0.013192612137203167,0.04574708600639501,0.661759394866879,0.671554270850623,0.14635717967940343,0.8829800897425267,2873,0.13191785589975635,False,True,False,full_2015,bonds
RU000A10A125,378,378,2024-11-18,2026-05-15,0.0,0.03705172783441436,0.0430403650769962,0.08940289221735243,0.013471557526095163,,2873,0.13156978767838495,False,True,False,full_2015,bonds
RU000A10A398,378,378,2024-11-18,2026-05-15,0.005291005291005291,0.008952866023620467,0.0144298427410584,0.04950263348520601,0.006723163522484243,3.7553511204703196,2873,0.13156978767838495,False,True,False,full_2015,bonds
RU000A10A3Q3,376,376,2024-11-20,2026-05-15,0.0,0.0441251514055699,0.143222422271803,0.20965520284871353,0.04627334550974367,1.645873094359196,2873,0.13087365123564218,False,True,False,full_2015,bonds
RU000A10A3Z4,375,375,2024-11-21,2026-05-15,0.0,0.012187234484017258,0.0197177412556381,0.06756843731448904,0.009900004986584646,2.781249759490315,2873,0.1305255830142708,False,True,False,full_2015,bonds
RU000A10A414,375,375,2024-11-21,2026-05-15,0.0026666666666666666,0.008320514149456679,0.0111998290501089,0.04366137343861847,0.006409488688700178,3.887427341214924,2873,0.1305255830142708,False,True,False,full_2015,bonds
RU000A10A4C1,374,374,2024-11-22,2026-05-15,0.0,0.02843388346880131,0.0537772909526589,0.11636300973000281,0.02985627980154722,1.171268723789325,2873,0.1301775147928994,False,True,False,full_2015,bonds
RU000A10A4S7,373,373,2024-11-25,2026-05-15,0.0,0.00957066481207139,0.0118307881932332,0.04139607748544655,0.005695697526908291,3.674459222019987,2873,0.129829446571528,False,True,False,full_2015,bonds
RU000A109775,373,373,2024-11-25,2026-05-15,0.7962466487935657,0.11908894366275297,0.601883005956051,0.6804443195886563,0.1592101566739129,,2873,0.129829446571528,False,True,False,full_2015,bonds
RU000A10A505,372,372,2024-11-26,2026-05-15,0.0,0.055457238538927985,0.135946946186093,0.2393040520548755,0.059170497213806364,1.5687560569089785,2873,0.12948137835015663,False,True,False,full_2015,bonds
RU000A108C41,372,372,2024-11-26,2026-05-15,0.6854838709677419,0.2744783048969256,0.378335643305343,0.9131656653236468,0.20114211573049418,1.8352066127274829,2873,0.12948137835015663,False,True,False,full_2015,bonds
RU000A106U33,372,372,2024-11-26,2026-05-15,0.946236559139785,0.03258639176417894,0.154194364588322,0.18026700549025326,0.007664170635638909,,2873,0.12948137835015663,False,True,False,full_2015,bonds
RU000A10A554,371,371,2024-11-27,2026-05-15,0.0026954177897574125,0.032971046699737244,0.0444590867404104,0.14602377444832076,0.027289795096604057,2.55704556419087,2873,0.12913331012878523,False,True,False,full_2015,bonds
RU000A10A6C6,369,369,2024-11-29,2026-05-15,0.0,0.014079539821688634,0.0306687684142392,0.060250120374399474,0.008735116781388896,2.221716603297722,2873,0.12843717368604246,False,True,False,full_2015,bonds
RU000A10A6J1,369,369,2024-11-29,2026-05-15,0.0,0.01745260538584131,0.496841145444849,0.4160076000330296,0.05802903296623528,1.317645120880592,2873,0.12843717368604246,False,True,False,full_2015,bonds
RU000A10A6U8,368,368,2024-12-02,2026-05-15,0.0,0.015892001280010355,0.0329169090559486,0.09881700132516166,0.015882528348724258,2.796135839017745,2873,0.1280891054646711,False,True,False,full_2015,bonds
RU000A10A6W4,368,368,2024-12-02,2026-05-15,0.0,0.0094806275496473,0.0120124989268445,0.044567134946302704,0.006757867668361989,1.9499115700549379,2873,0.1280891054646711,False,True,False,full_2015,bonds
RU000A10A7A8,366,366,2024-12-04,2026-05-15,0.0,0.026445597583379648,0.107722925858616,0.15323445770500946,0.029244457851514076,2.3485627406444305,2873,0.1273929690219283,False,True,False,full_2015,bonds
RU000A10A7C4,366,366,2024-12-04,2026-05-15,0.0,0.01204237770747398,0.0204616366397188,0.06416713184400166,0.010667511153975278,3.394112883730469,2873,0.1273929690219283,False,True,False,full_2015,bonds
RU000A10A7H3,366,366,2024-12-04,2026-05-15,0.00273224043715847,0.010789160828869285,0.0147498013361097,0.04710757658363773,0.007903271012709021,2.6515660500319473,2873,0.1273929690219283,False,True,False,full_2015,bonds
RU000A10A794,365,365,2024-12-05,2026-05-15,0.0,0.3882668638660553,0.438618292299032,0.7761310330978217,0.21316198227302854,0.5282242252707047,2873,0.12704490080055691,False,True,False,full_2015,bonds
RU000A10A7S0,365,365,2024-12-05,2026-05-15,0.005479452054794521,0.010985638064809457,0.0203804851124169,0.0569122031859008,0.008494869535009227,2.246716743157175,2873,0.12704490080055691,False,True,False,full_2015,bonds
RU000A10A869,364,364,2024-12-06,2026-05-15,0.0,0.08666269170762518,1.86212959349242,2.462013878504984,0.5111886714908902,,2873,0.12669683257918551,False,True,False,full_2015,bonds
RU000A10A8H1,364,364,2024-12-06,2026-05-15,0.0,0.020328459217594415,0.0438211849005625,0.08287678852236133,0.012995237568667425,2.123341518787163,2873,0.12669683257918551,False,True,False,full_2015,bonds
SU29026RMFS0,364,364,2024-12-06,2026-05-15,0.0,0.011658626339012748,0.0245960186959087,0.048366917971253094,0.009676724529635267,1.2659969597044232,2873,0.12669683257918551,False,True,False,full_2015,bonds
RU000A10A7Y8,363,363,2024-12-09,2026-05-15,0.0,0.04633352923907649,1.20843745281063,1.7278868807050738,0.364135119694568,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A802,363,363,2024-12-09,2026-05-15,0.0,0.05382228977716527,1.29568015475338,1.8015864045527277,0.3795437177612575,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A810,363,363,2024-12-09,2026-05-15,0.0,0.039502303707694,1.03481550522822,1.2311654015866993,0.21423691405126508,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A828,363,363,2024-12-09,2026-05-15,0.0,0.04132590617814682,0.761386474645332,0.6586743204810221,0.09598023054959968,1.0403711609698332,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A836,363,363,2024-12-09,2026-05-15,0.0,0.04116847251887023,1.21407301050123,1.0312374697675357,0.1370936628751625,1.2113651267490184,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A844,363,363,2024-12-09,2026-05-15,0.0,0.09291136922274194,1.58686244484558,1.9935932152667535,0.4180937139006239,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A851,363,363,2024-12-09,2026-05-15,0.0,0.045237518881506865,1.22321870015582,1.5483086386195843,0.32431298618715954,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A893,363,363,2024-12-09,2026-05-15,0.0,0.0343602207730189,1.49552268879055,1.2596638841919188,0.16385475536155308,1.4103054474228973,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A8A6,363,363,2024-12-09,2026-05-15,0.0,0.04956453932263309,1.05425242215609,1.5143157654642716,0.3204498742444735,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A10A8E8,363,363,2024-12-09,2026-05-15,0.0,0.4245749825786413,1.46022061265131,2.286474228785978,0.4460987036661945,,2873,0.12634876435781414,False,True,False,full_2015,bonds
RU000A103DY2,362,362,2024-12-10,2026-05-15,0.0,0.10923811374477443,0.167111131996316,0.28818669861376267,0.08435082474808665,0.9142372210258748,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A104DZ7,362,362,2024-12-10,2026-05-15,0.0,0.03616119835614285,0.0894765811670734,0.18020674680367,0.0401393402641754,1.5622689830559056,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A105N25,362,362,2024-12-10,2026-05-15,0.0,0.06387127974062747,0.0841806358979429,0.24545385829934385,0.06598610371758491,9.631095997199255,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106B51,362,362,2024-12-10,2026-05-15,0.0,0.026385012214306135,0.210296910043707,0.20232047744473136,0.03504593813657613,1.6082876112079483,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106CJ8,362,362,2024-12-10,2026-05-15,0.0,0.02960240314247823,0.17928473557882,0.20729206130568104,0.04218571039286502,0.7123658560343411,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106DK4,362,362,2024-12-10,2026-05-15,0.0,0.1963657866418934,0.665752647585727,0.7298361332217556,0.18132733463196504,0.44468367903002015,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106J04,362,362,2024-12-10,2026-05-15,0.0,0.05087397646811608,0.161899476519011,0.2446526219529401,0.052369615417615235,1.7266267647782616,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106JC8,362,362,2024-12-10,2026-05-15,0.0,0.21618681135657097,0.496083046926062,0.7321757134629155,0.20488235715475453,0.7433359748840895,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106Q47,362,362,2024-12-10,2026-05-15,0.0,0.03157058206954549,0.0780745316152017,0.11397875209623767,0.015939729393560288,1.501862201666673,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106SE5,362,362,2024-12-10,2026-05-15,0.0,0.031175883606241416,0.0596345144179859,0.1241464724145775,0.02030861691707067,1.5453931154848444,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106UK8,362,362,2024-12-10,2026-05-15,0.0,0.12081599741639347,0.212316853502571,0.36203571265201606,0.12114058123748202,1.6612810486680398,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106W49,362,362,2024-12-10,2026-05-15,0.0,0.09105843786560958,0.117958240352317,0.4112129597809915,0.0780195631758187,4.09506344928871,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106Y88,362,362,2024-12-10,2026-05-15,0.0,0.03765218713098277,0.0877009809343509,0.13865988534563467,0.02572240090623041,1.463250945634764,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A106YN4,362,362,2024-12-10,2026-05-15,0.0,0.03691631214569653,0.0776471306977254,0.15872977465115656,0.026664119020416748,2.3492866632179146,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1070G0,362,362,2024-12-10,2026-05-15,0.0,0.02558201369395207,0.0412148149761434,0.11094087305280696,0.016309975644558973,2.72588958081151,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1074F4,362,362,2024-12-10,2026-05-15,0.0,0.015437245372737593,0.0338918434904896,0.08297451452804228,0.012141248638891966,2.333128568265604,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1076A0,362,362,2024-12-10,2026-05-15,0.0,0.043557537092251894,0.0515298762801426,0.2077025920687788,0.0324487391463382,2.557372786698451,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1079G1,362,362,2024-12-10,2026-05-15,0.0,0.023103281464389763,0.03246774815214,0.08541410138381099,0.01364655929650134,1.6203729602182768,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107A93,362,362,2024-12-10,2026-05-15,0.0,0.021156683246418027,0.0509935274342142,0.10370405176471414,0.016728688962243658,2.7801474876540286,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107AZ6,362,362,2024-12-10,2026-05-15,0.0,0.08659504292269182,0.133381745103411,0.26062722779276776,0.08349410466249556,2.331052472282613,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107G63,362,362,2024-12-10,2026-05-15,0.0,0.0332609976859316,0.064027347619417,0.14378359845188815,0.025218718153884056,2.3410895684593336,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107GU4,362,362,2024-12-10,2026-05-15,0.0,0.011089899654372687,0.0192205841984709,0.0555349096994744,0.008776187476758887,2.695824776834066,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107KR2,362,362,2024-12-10,2026-05-15,0.0,0.07958654293586549,0.113597827797958,0.2347705072475698,0.07781509361773811,2.3960329642007347,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107S85,362,362,2024-12-10,2026-05-15,0.0,0.07216906132813783,0.102174987778701,0.2176626138913194,0.07080902870229502,2.4651766990773796,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107W71,362,362,2024-12-10,2026-05-15,0.0,0.05529707969092672,0.0753537309290409,0.1659433033403557,0.042688990057147144,1.506463846161624,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A107WD7,362,362,2024-12-10,2026-05-15,0.0,0.02415135080327262,0.0381584424552671,0.09302442986403521,0.014739642109893578,1.9614685131604612,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1082K7,362,362,2024-12-10,2026-05-15,0.0,0.007672157951481952,0.0137364942763865,0.038491698689454366,0.004088840126547976,7.234976778799803,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1082M3,362,362,2024-12-10,2026-05-15,0.0,0.027548976819646496,0.0732979787444884,0.13552253358535898,0.025010388653474956,2.0494063709799355,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A108AK6,362,362,2024-12-10,2026-05-15,0.0,0.010916514914015229,0.0179295491610934,0.05261266392755116,0.008741778950980196,1.9070736830063015,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A108B83,362,362,2024-12-10,2026-05-15,0.0,0.041525340744303,0.0871165753862195,0.17207850790193568,0.03421896242020748,1.6884831496661952,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A108F63,362,362,2024-12-10,2026-05-15,0.0,0.014346198818681617,0.0280951515975242,0.07392528172757104,0.009842144693287563,8.18987717867017,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A108FE8,362,362,2024-12-10,2026-05-15,0.0,0.08751066115018359,0.476498888868591,0.4827104072785025,0.08858402105375664,1.337073777124928,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A108WV7,362,362,2024-12-10,2026-05-15,0.0,0.04465870610458122,0.0697970577703226,0.18554321663358625,0.034705213628824075,2.4395966984417115,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A109890,362,362,2024-12-10,2026-05-15,0.0,0.01485881018859301,0.0250236751374676,0.06157146592862932,0.00960489923961733,2.9002178756325825,2873,0.12600069613644274,False,True,False,full_2015,bonds
RU000A1099P0,362,362,2024-12-10,2026-05-15,0.0,0.013911969990828102,0.052767924166408,0.06478886256792946,0.008530954177511773,1.6678820005689328,2873,0.12600069613644274,False,True,False,full_2015,bonds
